CodigoCompraAgil;CodigoProducto;Nombre;Descripcion;Cantidad;UnidadMedida
1057532-131-COT26;26111704;Cargadores de baterías;Cargador y Fuente de alimentación (MT, MS y MD) de 100W para ventilador mecánico de transporte Weinmann Medumat Transport / Según Especificaciones adjuntas.;1;EA
1057532-132-COT26;90101701;Gestión de cafetería;Servicio de cafetería para Jornada de Actualización de Patologías Médicas dirigido a médicos de Atención primaria y Hospitales dependientes. Para 40 participantes, Jornadas AM y PM, por 2 días (desde el 22 al 23 de Abril 2026). Se adjuntan Especificaciones del servicio.;160;EA
1057532-134-COT26;90101701;Gestión de cafetería;Servicio de cafeteria para 2 (Dias), 15 y 16 de abril 2026, en dependencias ubicadas en Manuel Rodriguez #759, segundo piso.  alimentacion a entregar se indica en formulario de Especificcaiones tecnicas.;44;EA
1057532-133-COT26;42182304;Sets o kits de pruebas psicodiagnósticas;CPS. Cuestionario de Personalidad situacional Kit de Corrección (25hojas de respuestas, pin 25 usos);10;KIT
1057532-133-COT26;42182304;Sets o kits de pruebas psicodiagnósticas;CompeTEA. Evaluación de competencias. Kit de Corrección (25 hojas de respuestas, pin 25 usos);22;KIT
1057532-133-COT26;42182304;Sets o kits de pruebas psicodiagnósticas;16 PF-5. Cuestionario Factorial de Personalidad. Juego completo (Manual, 10 cuadernillos, Kit corrección 25 usos);1;KIT
1057532-133-COT26;42182304;Sets o kits de pruebas psicodiagnósticas;16 PF-5. Cuestionario Factorial de Personalidad. Kit de Corrección (25 hojas de respuestas, pin 25 usos);14;KIT
1057532-138-COT26;42203501;Accesorios o desfibriladores implantables o generadores de marcapasos cardíacos;PARCHES DEA / SEGÚN ESPECIFICACIONES ADJUNTAS;1;EA
1057532-139-COT26;78121601;Servicios de flete;SERVICIO DE TRASLADO DE EQUIPOS Y EQUIPAMIENTO A CECOSF EL ENCANTO / SEGÚN DETALLE ADJUNTO;1;EA
1057532-139-COT26;78121601;Servicios de flete;SERVICIO DE TRASLADO DE EQUIPOS Y EQUIPAMIENTO A PSR COSTA RIO BLANCO / SEGÚN DETALLE ADJUNTO;1;EA
1057532-137-COT26;42181606;Mangas de inflación de presión sanguínea o mangas neumáticas o adaptadores;"""Manguera PANI doble lumen. Código de referencia: ZOLAC8300-0002-01. Compatible con el equipo: Zoll X Serie.";2;EA
1057532-137-COT26;42181606;Mangas de inflación de presión sanguínea o mangas neumáticas o adaptadores;"""Manguera PANI doble lumen. Código de referencia: 6200-30-09688. Compatible con el equipo: Benevision N1.""";2;EA
1057532-137-COT26;42181606;Mangas de inflación de presión sanguínea o mangas neumáticas o adaptadores;"""Manguera PANI doble lumen. Código de referencia: GEAC107363. Compatible con el equipo: GE V100.";1;EA
1057532-137-COT26;42181606;Mangas de inflación de presión sanguínea o mangas neumáticas o adaptadores;"""Brazalete PANI Pediátrico doble lumen. Diámetro Brazo entre 9 y 14 cm (±1 cm). Código de referencia: REUSE07. Compatible con el equipo: Zoll X Serie/GE V100.""";2;EA
1057532-137-COT26;42181606;Mangas de inflación de presión sanguínea o mangas neumáticas o adaptadores;"""Brazalete PANI Pediátrico doble lumen. Diámetro Brazo entre 11 y 18 cm (±1.5 cm). Código de referencia: REUSE08. Compatible con el equipo: Zoll X Serie/GE V100.""";2;EA
1057532-137-COT26;42181606;Mangas de inflación de presión sanguínea o mangas neumáticas o adaptadores;"""Brazalete PANI Pediátrico doble lumen. Diámetro Brazo entre 15 y 21 cm (±1.5 cm). Código de referencia: REUSE09. Compatible con el equipo: Zoll X Serie/GE V100.""";3;EA
1057532-137-COT26;42181606;Mangas de inflación de presión sanguínea o mangas neumáticas o adaptadores;"""Brazalete PANI Adulto Pequeño doble lumen. Diámetro Brazo entre 20 y 27 cm (±1.5 cm). Código de referencia: REUSE10. Compatible con el equipo: Zoll X Serie/GE V100.""";2;EA
1057532-137-COT26;42181606;Mangas de inflación de presión sanguínea o mangas neumáticas o adaptadores;"""Brazalete PANI Adulto doble lumen. Diámetro Brazo entre 25 y 34 cm (±1 cm). Código de referencia: REUSE11. Compatible con el equipo: Zoll X Serie/GE V100.""";3;EA
1057532-137-COT26;42181606;Mangas de inflación de presión sanguínea o mangas neumáticas o adaptadores;"""Brazalete PANI Adulto Grande doble lumen. Diámetro Brazo entre 33 y 45 cm (± 2 cm). Código de referencia: REUSE12. Compatible con el equipo: Zoll X Serie/GE V100""";3;EA
1057532-137-COT26;42181606;Mangas de inflación de presión sanguínea o mangas neumáticas o adaptadores;"""Brazalete PANI Adulto Muslo doble lumen. Diámetro Muslo entre 44 (± 2 cm) y =54 cm. Código de referencia: REUSE13. Compatible con el equipo: Zoll X Serie/GE V100""";2;EA
1057532-137-COT26;42181606;Mangas de inflación de presión sanguínea o mangas neumáticas o adaptadores;"""Brazalete PANI Pediátrico una vía. Diámetro Brazo entre 11 y 18 cm (±1.5 cm). Compatible con el equipo: Benevision N1""";4;EA
1057532-137-COT26;42181606;Mangas de inflación de presión sanguínea o mangas neumáticas o adaptadores;"""Brazalete PANI Pediátrico una vía. Diámetro Brazo entre 15 y 21 cm (±1.5 cm). Compatible con el equipo: Benevision N1""";4;EA
1057532-137-COT26;42181606;Mangas de inflación de presión sanguínea o mangas neumáticas o adaptadores;"""Brazalete PANI Pediátrico una vía. Diámetro Brazo entre 20 y 27 cm (±1.5 cm). Código de referencia: 040-000978-00. Compatible con el equipo: Benevision N1.""";4;EA
1057532-137-COT26;42181606;Mangas de inflación de presión sanguínea o mangas neumáticas o adaptadores;"""Brazalete PANI Adulto una vía. Diámetro Brazo entre 26 y 35 cm (±1.5 cm). Código de referencia: 040-000983-00. Compatible con el equipo: Benevision N1""";4;EA
1057532-137-COT26;42181606;Mangas de inflación de presión sanguínea o mangas neumáticas o adaptadores;"""Brazalete PANI Adulto una vía. Diámetro Brazo entre 32 (±1 cm) y  =43 cm. Código de referencia: 115-015931-00OR. Compatible con el equipo: Benevision N1. """;5;EA
1057532-137-COT26;42181606;Mangas de inflación de presión sanguínea o mangas neumáticas o adaptadores;"""Brazalete PANI Adulto Obeso o muslo una vía. Diámetro entre 44 (±2 cm) y =54 cm. Código de referencia: 040-000993-00. Compatible con el equipo: Benevision N1.  Cantidad = 4 unidades.""";4;EA
1057532-125-COT26;72102602;Instalación de ventanas, puertas o accesorios;Adquisición y servicio de instalación de tres (3) mallas mosquiteras para ventanas./ Según Especificaciones adjuntas.;3;EA
1057532-136-COT26;49201606;Pesas de entrenamiento;PESA RUSA 8 KG  SEGUN ESPECIFICACIONES TECNICAS ADJUNTAS;2;EA
1057532-136-COT26;49201606;Pesas de entrenamiento;PESA RUSA 10 KG  SEGUN ESPECIFICACIONES TECNICAS ADJUNTAS;2;EA
1057532-136-COT26;49201606;Pesas de entrenamiento;PESAS TOBILLO  2 PAR DE PESAS DE TOBILLO CON PESO 1 KG C/U SEGUN ESPECIFICACIONES TECNICAS ADJUNTAS;2;EA
1057532-136-COT26;49201606;Pesas de entrenamiento;PESAS TOBILLO  2 PAR DE PESAS DE TOBILLO CON PESO 2 KG C/U SEGUN ESPECIFICACIONES TECNICAS ADJUNTAS;2;EA
1057532-136-COT26;49201602;Barras con pesas;BARRA PREOLIMPICA RECTA 4.2 KG 120 CM CROMADA  SEGUN ESPECIFICACIONES TECNICAS ADJUNTAS;1;EA
1057532-136-COT26;49201602;Barras con pesas;ALMOHADILLA PARA BARRAS OLIMPICAS/PRE-OLIMPICA  SEGUN ESPECIFICACIONES TECNICAS ADJUNTAS;1;EA
1057532-136-COT26;49161703;Discos;DISCOS LEVANTAMIENTO  PAR DE DISCOS 10 KG PREOLIMPICOS CON AGARRE TIPO MANCUERNAS SEGUN ESPECIFICACIONES TECNICAS ADJUNTAS;1;EA
1057532-136-COT26;49161703;Discos;DISCOS LEVANTAMIENTO  PAR DE DISCOS 15 KG PREOLIMPICOS CON AGARRE SEGUN ESPECIFICACIONES TECNICAS ADJUNTAS;1;EA
1057532-136-COT26;49161703;Discos;DISCOS LEVANTAMIENTO  PAR DE DISCOS 5 KG PREOLIMPICOS CON AGARRE SEGUN ESPECIFICACIONES TECNICAS ADJUNTAS;1;EA
1057532-135-COT26;14111525;Papel multiuso;CAJA DE OPALINA BLANCA LISA, TAMAÑO CARTA 200 GRS. 100 UNIDADES;8;BX
1057532-135-COT26;44122011;Carpetas para archivos;CARPETAS PLASTIFICADAS SIN ARCHIVADOR//COLOR LILA;300;EA
1057532-135-COT26;44121701;Lápiz pasta;CAJA LAPIZ PASTA AZUL 50 UNIDADES;3;BX
1057532-135-COT26;55121606;Etiquetas autoadhesivas;SOBRE ETIQUETA AUTOADHESIVAS BLANCAS 10 HOJAS 101X51MM (rEFERNCIA ADETEC);6;SOBR
1057532-135-COT26;31201605;Masillas;SOBRE PEGAMENTO MACILLA (REFERENCIA, UHU PATAFIX) COLOR BLANCO;3;SOBR
1057532-135-COT26;14121503;Cartulina;CARTILINA PLIEGOS COLORES SURTIDOS;10;PGL
1057532-140-COT26;25172504;Neumáticos para camionetas o automóviles;NEUMATICOS 235-65 R16 / SEGUN ESPECIFICACIONES ADJUNTAS;4;EA
1077241-9-COT26;42181801;Unidades de oxímetros de pulso;OXIMETROS DE PULSO (SATUROMETROS) DEBE INCLUIR ACCESORIOS. DE ACUERDO A ESPECIFICACIONES TECNICAS ADJUNTAS;6;EA
1077241-7-COT26;42181801;Unidades de oxímetros de pulso;OXIMETROS DE PULSO (SATUROMETROS)  DEBE INCLUIR ACCESORIOS. DE ACUERDO A ESPECIFICACIONES TECNICAS ADJUNTAS;8;EA
1057532-114-COT26;55121612;Etiquetas de impresora;Rollos Etiquetas para Impresora ZEBRA ZD 888T;20;RO
1057532-114-COT26;55121612;Etiquetas de impresora;Rollos térmicos Impresora voucher ZEBRA ZD421;50;RO
1057532-2-COT25;44121611;Perforadoras;1 PERFORADORA DE ESCRITORIO.;1;EA
1057532-2-COT25;44121635;Portarrollos de cinta adhesiva;1 PORTA CINTA ADHESIVA DE ESCRITORIO.;1;EA
1057532-2-COT25;41122808;Bandejas de uso general;2 BANDEJAS DE ESCRITORIO .;2;EA
1057532-2-COT25;24111801;Depósitos;2 PAPELERO DE ESCRITORIO.;2;EA
1057532-2-COT25;44101707;Corcheteras;2 CORCHETERA DE ESCRITORIO.;2;EA
1057532-2-COT25;44101801;Calculadoras o accesorios;2 CALCULADORA DE ESCRITORIO.;2;EA
1057532-2-COT25;44111509;Portalápiz;2 LAPICERO DE ESCRITORIO.;2;EA
1057532-1-COT25;82101507;Folletos y catálogos publicitarios, servicios de publicidad y distribución;100 FOLLETOS TAMAÑO 50X70 CM, PAPEL COUCHE 200 GRAMOS COLORES 4/0 TERMINACION BARNIZ DE MAQUINA CORTE RECTO.;100;EA
1057532-4-COT25;85122201;Exámenes médicos;El servicio debe incluir: -Toma de examen fondo de ojo con cámara retinal portátil o retinógrafo de sobremesa propio de la empresa adjudicada. - Entrega de informes de resultados al usuarios y equipo de cabecera según el análisis realizado por IA o por médico Oftalmólogo según sea el caso. - Debe garantizarse acceso a profesionales encargados y referentes del Servicio a datos estadísticos y extracción de dashboards para gestión en base a los datos obtenido. Se adjunta EETT.;100;EA
1057532-895-COT24;78111808;Arriendo de vehículos;Arriendo de vehículo sin conductor, a contar del 13 de Enero 2025 hasta el 11 de abril 2025, el vehículo debe cumplir con el 100% de las características técnicas adjuntas.;1;EA
1057532-3-COT25;55121802;Pulseras o tarjetas de identificación o productos similares;50 CINTA COLOR AZUL CON GANCHO PARA PORTA CREDENCIAL CON LETRA BLANCAS.;50;EA
1057532-5-COT25;39111609;Linternas de queroseno, propano o butano;LINTERNA CON CINTILLO / Según especificaciones adjuntas;20;EA
1057532-6-COT25;46151601;Manillas;Reparación Sistema de manilla puerta de PVC acceso a SOME del COSAM Oriente con sistema multipunto acceso a SOME COSAM ORIENTE OSORNO.;1;EA
1057532-14-COT25;46181527;Pantalones protectores;Pantalón tipo cargo modelo SAMU, talla L / Según especificaciones Adjuntas;2;EA
1057532-14-COT25;91111703;Vestuario;"Polera manga larga tipo SAMU con logo de establecimiento (frente) y cargo de ""Conductor"" (espalda) Talla M / Según especificaciones adjuntas.";1;EA
1057532-14-COT25;91111703;Vestuario;"Polera manga corta tipo SAMU con logo de establecimiento (frente) y cargo de ""Conductor"" (espalda) Talla M / Según especificaciones adjuntas.";1;EA
1057532-7-COT25;24111503;Bolsas de plástico;Bolsas transparentes 40 x 30 cm./ entrega por 12 meses año 2025/ 1 mensuales;12;EA
1057532-7-COT25;53102516;Gorras;Cofia de Cocina / 100 unidades/ entrega por 12 meses/ 1 mensuales;12;BG
1057532-7-COT25;12161902;Detergentes surfactantes;Detergente de 3 kilos (Referencia Omo, Drive)/ entrega por 12 meses/ 5 mensuales;60;EA
1057532-7-COT25;52141607;Suavizantes de ropa;Suavizante para ropa de 5 litros / entrega por 12 meses/ 1 mensuales;60;EA
1057532-7-COT25;53102512;pañuelos;Pañuelos Desechables en caja / entrega por 12 meses/ 15 mensuales;180;BX
1057532-7-COT25;47131801;Limpiadores de suelos;Virutilla Liquida para pisos 900 ml / entrega por 12 meses/ 1 mensuales;12;EA
1057532-7-COT25;14111705;Servilletas de papel;Servilletas de Mesa , paquete de 200 unidades/ entrega por 12 meses/ 6 mensuales;72;EA
1057532-8-COT25;90101801;Comidas preparadas para llevar;El Desayuno de la mañana debe incluir:                                                      o	Liquido caliente, 2 opciones: Leche descremada, te más endulzante (Stevia). Servido en una taza de loza de 200cc de capacidad, de color blanco, con agarradera para facilitar su consumo o	Pan: molde integral o blanco 2 rebanadas + 1 agregado salado o dulce, según especificaciones de nutricionista encargada del servicio de alimentación.;400;EA
1057532-8-COT25;90101801;Comidas preparadas para llevar;Entrada: ensalada, de fácil deglución y digestibilidad apropiada para el grupo etario, para el servicio de almuerzo se requiere un régimen blando liviano hiposódico que debe estar constituido por una base proteica + agregado + postre + liquido. Según requerimiento de nutricionista.  El requerimiento contempla un estimado de 40 almuerzos distribuidos en 2 grupos en diferentes horarios, de lunes a jueves. Para el día viernes se estima un requerimiento estimado de 20 almuerzos en jornada de mañana.;800;EA
1057532-19-COT25;50101539;Verduras congeladas;Choclo en trozos 500 grs;3;BG
1057532-19-COT25;50112003;Carnes estables sin refrigerar procesadas y preparadas;Guatita  -Porcionada en bolsas de 1 kilo;2;KGM
1057532-19-COT25;50131701;Leche o productos de mantequilla;Mantequilla 125 grs;7;EA
1057532-19-COT25;50111510;Carne de ave o carne fresca;Pechuga de Pollo Deshuesada de kilo;4;KGM
1057532-19-COT25;50101539;Verduras congeladas;Pimiento congelado 500 grs;3;BG
1057532-19-COT25;50112001;Carnes frescas procesadas y preparadas;Pulpa de Cerdo -Porcionada en bolsas de 1 kilo;3;KGM
1057532-19-COT25;50111510;Carne de ave o carne fresca;Truto corto de Pollo de kilo;2;KGM
1057532-19-COT25;50131803;Sucedáneo de Queso;Queso Crema;14;EA
1057532-19-COT25;50171833;Paté u otras pastas para untar;Pate (diferentes);16;EA
1057532-19-COT25;50101539;Verduras congeladas;Habas Congeladas 500 grs;2;BG
1057532-19-COT25;50112002;Carnes congeladas procesadas y preparadas;Vienesas paquete de 20 unidades.;3;PK
1057532-19-COT25;50112001;Carnes frescas procesadas y preparadas;Abastero Vacuno Porcionada en bolsas de 1 kilo;4;KGM
1057532-19-COT25;50101539;Verduras congeladas;Arvejas Verdad de 500 grs;3;BG
1057532-19-COT25;50112003;Carnes estables sin refrigerar procesadas y preparadas;Carne molida Vacuno -Porcionada en bolsas de ½ kilo;3;KGM
1057532-19-COT25;50112001;Carnes frescas procesadas y preparadas;Cazuela Vacuno kilo;4;KGM
1057532-19-COT25;50101539;Verduras congeladas;Choclo desgranado 500 grs;4;BG
1057532-19-COT25;50112003;Carnes estables sin refrigerar procesadas y preparadas;Chorizos por kilos;2;KGM
1057532-19-COT25;50112003;Carnes estables sin refrigerar procesadas y preparadas;Chuleta vetada de cerdo por kilo;6;KGM
1057532-19-COT25;50131606;Huevos frescos;Huevos, Bandeja de 30 unid.;4;BAN
1057532-19-COT25;50112001;Carnes frescas procesadas y preparadas;Osobuco  -Proporcionado en bolsas de 1 kilo;4;KGM
1057532-19-COT25;50111510;Carne de ave o carne fresca;Pechuga laminada  Ahumada de pavo/ 150 grs o sachet;2;SACH
1057532-19-COT25;50112002;Carnes congeladas procesadas y preparadas;Prietas kilo;4;KGM
1057532-19-COT25;50101539;Verduras congeladas;Primavera 500 grs;3;BG
1057532-19-COT25;50131801;Queso natural;Queso Laminado de 500 grs;1;EA
1057532-19-COT25;50192303;Postres, helados o yogurt congelado;Yogurt sin Lactosa de litro;24;BG
1057532-19-COT25;50131802;Queso rallado;Queso rallado en bolsa de 125 grs;2;BG
1057532-19-COT25;50201714;Cremas no lácteas;Tarro de Crema 236 grs;2;JR
1057532-19-COT25;50112002;Carnes congeladas procesadas y preparadas;Hamburguesas de vacuno 185 grs;18;EA
1057532-10-COT25;42182304;Sets o kits de pruebas psicodiagnósticas;CPS CUESTIONARIO DE PERSONALIDAD SITUACIONAL, JUEGO COMPLETO (MANUAL. 10 CUADERNILLOS, KIT CORRECCIÓN 25 USOS);1;KIT
1057532-10-COT25;42182304;Sets o kits de pruebas psicodiagnósticas;BIP, INVENTARIO BOCHUM DE PERSONALIDAD Y COMPETENCIAS, KIT DE CORRECCIÓN (25 HOJAS DE RESPUESTAS, PIN 25 USOS);15;KIT
