CodigoCompraAgil;Nombre;Descripcion;EstadoID;EstadoCodigo;EstadoGlosa;ConvocatoriaEstado;ConvocatoriaDescripcion;FechaCierrePrimerLlamado;FechaCierreSegundoLlamado;FechaPublicacion;FechaCierre;FechaUltimoCambio;FechaCancelacion;DireccionEntrega;PlazoEntregaDias;TipoPresupuesto;Moneda;PresupuestoEstimado;MontoDisponible;MontoDisponibleCLP;ValorCambioMoneda;FechaCambioMoneda;OC_ID;OC_Codigo;OrganismoComprador;RutComprador;UnidadCompra;Region;NombreRegion;MultaSancion;TotalOfertasRecibidas;TotalDemandas;MotivoCancelacion;MotivoDesierta;MotivoSeleccion;RequisitosMedioambientales;RequisitosImpactoSocial;TotalDocumentos;TotalProductosSolicitados;TotalProveedoresCotizando
1057922-160-COT25;F5-037-BMC-ADQUISICION DE SOPORTE SUERO PARA CECOSF EL ENCANTO;Adquisición de equipos y equipamiento para habilitación de CECOSF El Encanto, comuna de Puyehue.;6;desierta;Desierta;2;Segundo llamado;2025-11-19 11:00;2025-11-27 13:25;2025-11-17 13:08;2025-11-27 13:25;2025-12-01 09:52;;MANUEL RODRIGUEZ #759;5;Estimado;CLP;180000;180000;180000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;0;0;;SIN OFERTAS;;False;False;3;1;0
1057922-175-COT25;F5-051-BMC-ADQUISICIÓN BASURERO EMPOTRADO PARA COSAM RAHUE;ADQUISCIÓN DE EQUIPAMIENTO NO MÉDICO PARA HABILITACIÓN DE COSAM RAHUE, COMUNA DE OSORNO;4;proveedor_seleccionado;Proveedor seleccionado;2;Segundo llamado;2025-11-23 10:00;2025-11-28 09:36;2025-11-20 16:08;2025-11-28 09:36;2025-12-01 09:20;;Amador Barrientos N°2360 (Base Samu);5;Estimado;CLP;690000;690000;690000;;;53925209;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;1;0;;;;False;False;3;1;1
1180747-61-COT25;F5-042-BMC-ADQUISICION PIZARRAS PARA PSR CHAN-CHAN;Adquisición de equipos y equipamiento para habilitación de Posta Salud Rural Chan Chan, con brecha presupuestaria;4;proveedor_seleccionado;Proveedor seleccionado;2;Segundo llamado;2025-11-19 15:00;2025-11-21 17:40;2025-11-17 12:19;2025-11-21 17:40;2025-12-01 09:12;;MANUEL RODRIGUEZ #759;5;Estimado;CLP;45000;45000;45000;;;53925071;;SERVICIO DE SALUD OSORNO;61.607.600-0;Compras Convenio GORE Region de Los Lagos;10;Región de los Lagos ;1;1;0;;;;False;False;4;2;1
1180747-60-COT25;F5-042-BMC-ADQUISICION SET DE CONTENEDORES PARA PSR CHAN CHAN;Adquisición de equipos y equipamiento para habilitación de Posta Salud Rural Chan Chan, con brecha presupuestaria;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-11-19 15:00;2025-11-21 17:44;2025-11-17 12:15;2025-11-19 15:00;2025-12-01 09:10;;AMADOR BARRIENTOS #2360 (BASE SAMU);5;Estimado;CLP;695000;695000;695000;;;53925027;;SERVICIO DE SALUD OSORNO;61.607.600-0;Compras Convenio GORE Region de Los Lagos;10;Región de los Lagos ;1;1;0;;;;False;False;3;6;1
1180747-56-COT25;F5-042-BMC-ADQUISICION LAVATORIO ACERO INOXIDABLE PARA PSR CHAN CHAN;Adquisición de equipos y equipamiento para habilitación de Posta Salud Rural Chan Chan, con brecha presupuestaria;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-11-19 15:00;2025-11-21 18:36;2025-11-17 11:23;2025-11-19 15:00;2025-12-01 09:08;;AMADOR BARRIENTOS #2360;5;Estimado;CLP;26000;26000;26000;;;53924991;;SERVICIO DE SALUD OSORNO;61.607.600-0;Compras Convenio GORE Region de Los Lagos;10;Región de los Lagos ;1;1;0;;;;False;False;3;1;1
1180747-55-COT25;F5-042-BMC-ADQUISICION COOLER TRANSPORTE DE MUESTRAS PARA PSR CHAN CHAN;Adquisición de equipos y equipamiento para habilitación de Posta Salud Rural Chan Chan, con brecha presupuestaria;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-11-19 15:00;2025-11-21 18:42;2025-11-17 11:17;2025-11-19 15:00;2025-12-01 09:06;;MANUEL RODRIGUEZ #759;5;Estimado;CLP;35000;35000;35000;;;53924954;;SERVICIO DE SALUD OSORNO;61.607.600-0;Compras Convenio GORE Region de Los Lagos;10;Región de los Lagos ;1;3;0;;;;False;False;3;1;3
1057922-161-COT25;F5-037-BMC-ADQUISICION SET EQUIPAMIENTO APOYO CLINICO PARA CECOSF EL ENCANTO;Adquisición de equipos y equipamiento para habilitación de CECOSF El Encanto, comuna de Puyehue.;4;proveedor_seleccionado;Proveedor seleccionado;2;Segundo llamado;2025-11-19 11:00;2025-11-27 12:13;2025-11-17 14:25;2025-11-27 12:13;2025-12-01 09:05;;AMADOR BARIENTOS #2360 (BASE SAMU);5;Estimado;CLP;765000;765000;765000;;;53924943;;SERVICIO DE SALUD OSORNO;61.607.600-0;Activos Fijos;10;Región de los Lagos ;1;6;0;;;;False;False;3;4;6
1180747-54-COT25;F5-042-BMC-ADQUISICION MESA PASTEUR PARA HABILITACION PSR CHAN CHAN;Adquisición de equipos y equipamiento para habilitación de Posta Salud Rural Chan Chan, con brecha presupuestaria;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-11-19 15:00;2025-11-21 18:48;2025-11-17 11:11;2025-11-19 15:00;2025-12-01 09:03;;AMADOR BARRIENTOS #2360 (BASE SAMU);5;Estimado;CLP;930000;930000;930000;;;53924914;;SERVICIO DE SALUD OSORNO;61.607.600-0;Compras Convenio GORE Region de Los Lagos;10;Región de los Lagos ;1;4;0;;;;False;False;3;1;4
1057532-906-COT25;F3-229-JOA/Segundo llamado Adquisición de linternas para Depto. Atención Primaria.;Reponer, renovar e incorporar insumos inexistente y necesarios para mejorar la calidad de la atención en APS, de acuerdo a brecha detectada en visitas a los CES de la Red.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-11-27 19:00;;2025-11-26 12:10;2025-11-27 19:00;2025-12-01 05:05;;Av. Manuel Rodriguez 759,;3;Disponible;CLP;1500000;1500000;1500000;;;53933465;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;6;0;;;;False;False;1;1;6
1180747-67-COT25;F5-045-AAN/Adquisición de carro de aseo para habilitación de Base SAMU Rahue;Adquisición de equipos y equipamiento para habilitación de Base SAMU Rahue.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2025-11-26 11:15;2025-11-28 12:40;2025-11-24 09:49;2025-11-26 11:15;2025-12-01 04:57;;Amador Barrientos N°2360, Osorno.;7;Estimado;CLP;280000;280000;280000;;;53933373;;SERVICIO DE SALUD OSORNO;61.607.600-0;Compras Convenio GORE Region de Los Lagos;10;Región de los Lagos ;1;8;0;;;;False;False;3;1;8
