CodigoLicitacion;Correlativo;CodigoProducto;CodigoCategoria;Categoria;NombreProducto;DescripcionItem;UnidadMedida;Cantidad;RutGanador;NombreGanador;MontoUnitarioGanador;CantidadAdjudicada
1057532-48-L120;10;73101702;73101700;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;Servicios de producción de vacunas, sueros o antibióticos;CLORURO SODIO 0,9% 250ML MATRAZ;Matraz;400.0;;;0.0;0.0
1057532-48-L120;11;73101702;73101700;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;Servicios de producción de vacunas, sueros o antibióticos;CLORURO DE SODIO 0,9 500ML MATRAZ;Matraz;200.0;;;0.0;0.0
1057532-48-L120;12;51191905;51191900;Medicamentos y productos farmacéuticos / Agentes que afectan el agua y los electrolitos / Suplementos dietéticos y productos de terapia alimenticia;Suplementos vitamínicos;COMPLEJO B UI AM;Ampolla;300.0;;;0.0;0.0
1057532-48-L120;13;51142121;51142100;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Fármacos antiinflamatorios no esteroideos (NSAID);Diclofenaco;DICLOFENACO 75MG AM;Ampolla;300.0;;;0.0;0.0
1057532-48-L120;14;51191510;51191500;Medicamentos y productos farmacéuticos / Agentes que afectan el agua y los electrolitos / Diuréticos;Furosemida;FUROSEMIDA 20 MG / ML AM;Ampolla;300.0;;;0.0;0.0
1057532-48-L120;15;51191510;51191500;Medicamentos y productos farmacéuticos / Agentes que afectan el agua y los electrolitos / Diuréticos;Furosemida;FUROSEMIDA 40MG CM;Comprimido;1000.0;;;0.0;0.0
1057532-48-L120;16;51181706;51181700;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Corticosteroides;Hidrocortisona;HIDROCORTISONA 100MG FA;Frasco Ampolla;450.0;;;0.0;0.0
1057532-48-L120;17;51171605;51171600;Medicamentos y productos farmacéuticos / Medicamentos para el sistema gastrointestinal / Laxantes;Lactulosa;LACTULOSA FC;Frasco;100.0;;;0.0;0.0
1057532-48-L120;18;51161606;51161600;Medicamentos y productos farmacéuticos / Medicamentos para el tracto respiratorio / Antihistamínicos o bloqueadores H2;Loratadina;LORATADINA 10 MG CM;Comprimido;850.0;;;0.0;0.0
1057532-48-L120;19;51142009;51142000;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Analgésicos no narcóticos / antipiréticos;Metamizol sódico;METAMIZOL 1GR AM;Ampolla;1000.0;;;0.0;0.0
1057532-48-L120;20;51171806;51171800;Medicamentos y productos farmacéuticos / Medicamentos para el sistema gastrointestinal / Agentes antivértigo, antinauseantes y antieméticos;Metoclopramida;METOCLOPRAMIDA 10MG AM;Ampolla;450.0;;;0.0;0.0
1057532-48-L120;21;51171909;51171900;Medicamentos y productos farmacéuticos / Medicamentos para el sistema gastrointestinal / Fármacos antiúlcera y otros fármacos gastrointestinales relacionados;Omeprazol;OMEPRAZL 20MG CP;Cápsula;9100.0;;;0.0;0.0
1057532-48-L120;22;73101701;73101700;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;Servicios de producción de medicamentos o medicinas;OSELTAMIVIR 75 MG CP;Comprimido;450.0;;;0.0;0.0
1057532-48-L120;23;73101701;73101700;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;Servicios de producción de medicamentos o medicinas;PARACETAMOL 500MG/CM;Comprimido;27200.0;;;0.0;0.0
1057532-48-L120;24;73101701;73101700;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;Servicios de producción de medicamentos o medicinas;PARGEVERINA 5MG/ML AM;Ampolla;1000.0;;;0.0;0.0
1057532-48-L120;25;51181713;51181700;Medicamentos y productos farmacéuticos / Hormonas y antagonistas hormonales / Corticosteroides;Prednisona;PREDNISONA 5MG CM;Comprimido;10000.0;;;0.0;0.0
1057532-48-L120;26;42271717;42271700;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Sistemas y dispositivos de terapia de entrega de oxígeno;Inhaladores o sets;SALBUTAMOL INHALADOR 100MCG;Unidad;450.0;;;0.0;0.0
1057532-48-L120;27;42271717;42271700;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Sistemas y dispositivos de terapia de entrega de oxígeno;Inhaladores o sets;SALBUTAMOL P/NEBULIZAR FC;Frasco;100.0;;;0.0;0.0
1057532-48-L120;28;51191906;51191900;Medicamentos y productos farmacéuticos / Agentes que afectan el agua y los electrolitos / Suplementos dietéticos y productos de terapia alimenticia;Solución de rehidratación oral;SALES REHIDRATANTES ADULTO 90 MEQ;Unidad;100.0;;;0.0;0.0
1057532-48-L120;29;42271802;42271800;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Productos para terapia respiratoria en aerosol y humidificación;Nebulizadores o accesorios;AEROCAMARAS ADULTO UD;Unidad;900.0;;;0.0;0.0
